"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
50640,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",546,"Saurama","","","Distrito","District"
50641,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",547,"Vilcas Huaman","","","Distrito","District"
50642,176,"PER","Peru",5,"Ayacucho",53,"Vilcas Huamán",548,"Vischongo","","","Distrito","District"
50643,176,"PER","Peru",6,"Cajamarca",54,"Cajabamba",549,"Cachachi","","","Distrito","District"
50644,176,"PER","Peru",6,"Cajamarca",54,"Cajabamba",550,"Cajabamba","","","Distrito","District"
50645,176,"PER","Peru",6,"Cajamarca",54,"Cajabamba",551,"Condebamba","","","Distrito","District"
50646,176,"PER","Peru",6,"Cajamarca",54,"Cajabamba",552,"Sitacocha","","","Distrito","District"
50647,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",553,"Asuncion","","","Distrito","District"
50648,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",554,"Cajamarca","","","Distrito","District"
50649,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",555,"Chetilla","","","Distrito","District"
50650,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",556,"Cospan","","","Distrito","District"
50651,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",557,"Encañada","","","Distrito","District"
50652,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",558,"Jesus","","","Distrito","District"
50653,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",559,"Llacanora","","","Distrito","District"
50654,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",560,"Los Baños del Inca","","","Distrito","District"
50655,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",561,"Magdalena","","","Distrito","District"
50656,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",562,"Matara","","","Distrito","District"
50657,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",563,"Namora","","","Distrito","District"
50658,176,"PER","Peru",6,"Cajamarca",55,"Cajamarca",564,"San Juan","","","Distrito","District"
50659,176,"PER","Peru",6,"Cajamarca",56,"Celendín",565,"Celendin","","","Distrito","District"
50660,176,"PER","Peru",6,"Cajamarca",56,"Celendín",566,"Chumuch","","","Distrito","District"
50661,176,"PER","Peru",6,"Cajamarca",56,"Celendín",567,"Cortegana","","","Distrito","District"
50662,176,"PER","Peru",6,"Cajamarca",56,"Celendín",568,"Huasmin","","","Distrito","District"
50663,176,"PER","Peru",6,"Cajamarca",56,"Celendín",569,"Jorge Chavez","","","Distrito","District"
50664,176,"PER","Peru",6,"Cajamarca",56,"Celendín",570,"Jose Galvez","","","Distrito","District"
50665,176,"PER","Peru",6,"Cajamarca",56,"Celendín",571,"La Libertad de Pallan","","","Distrito","District"
50666,176,"PER","Peru",6,"Cajamarca",56,"Celendín",572,"Miguel Iglesias","","","Distrito","District"
50667,176,"PER","Peru",6,"Cajamarca",56,"Celendín",573,"Oxamarca","","","Distrito","District"
50668,176,"PER","Peru",6,"Cajamarca",56,"Celendín",574,"Sorochuco","","","Distrito","District"
50669,176,"PER","Peru",6,"Cajamarca",56,"Celendín",575,"Sucre","","","Distrito","District"
50670,176,"PER","Peru",6,"Cajamarca",56,"Celendín",576,"Utco","","","Distrito","District"
50671,176,"PER","Peru",6,"Cajamarca",57,"Chota",577,"Anguia","","","Distrito","District"
50672,176,"PER","Peru",6,"Cajamarca",57,"Chota",578,"Chadin","","","Distrito","District"
50673,176,"PER","Peru",6,"Cajamarca",57,"Chota",579,"Chalamarca","","","Distrito","District"
50674,176,"PER","Peru",6,"Cajamarca",57,"Chota",580,"Chiguirip","","","Distrito","District"
50675,176,"PER","Peru",6,"Cajamarca",57,"Chota",581,"Chimban","","","Distrito","District"
50676,176,"PER","Peru",6,"Cajamarca",57,"Chota",582,"Choropampa","","","Distrito","District"
50677,176,"PER","Peru",6,"Cajamarca",57,"Chota",583,"Chota","","","Distrito","District"
50678,176,"PER","Peru",6,"Cajamarca",57,"Chota",584,"Cochabamba","","","Distrito","District"
50679,176,"PER","Peru",6,"Cajamarca",57,"Chota",585,"Conchan","","","Distrito","District"
50680,176,"PER","Peru",6,"Cajamarca",57,"Chota",586,"Huambos","","","Distrito","District"
50681,176,"PER","Peru",6,"Cajamarca",57,"Chota",587,"Lajas","","","Distrito","District"
50682,176,"PER","Peru",6,"Cajamarca",57,"Chota",588,"Llama","","","Distrito","District"
50683,176,"PER","Peru",6,"Cajamarca",57,"Chota",589,"Miracosta","","","Distrito","District"
50684,176,"PER","Peru",6,"Cajamarca",57,"Chota",590,"Paccha","","","Distrito","District"
50685,176,"PER","Peru",6,"Cajamarca",57,"Chota",591,"Pion","","","Distrito","District"
50686,176,"PER","Peru",6,"Cajamarca",57,"Chota",592,"Querocoto","","","Distrito","District"
50687,176,"PER","Peru",6,"Cajamarca",57,"Chota",593,"San Juan de Licupis","","","Distrito","District"
50688,176,"PER","Peru",6,"Cajamarca",57,"Chota",594,"Tacabamba","","","Distrito","District"
50689,176,"PER","Peru",6,"Cajamarca",57,"Chota",595,"Tocmoche","","","Distrito","District"
50690,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",596,"Chilete","","","Distrito","District"
50691,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",597,"Contumaza","","","Distrito","District"
50692,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",598,"Cupisnique","","","Distrito","District"
50693,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",599,"Guzmango","","","Distrito","District"
50694,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",600,"San Benito","","","Distrito","District"
50695,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",601,"Santa Cruz de Toled","","","Distrito","District"
50696,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",602,"Tantarica","","","Distrito","District"
50697,176,"PER","Peru",6,"Cajamarca",58,"Contumazá",603,"Yonan","","","Distrito","District"
50698,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",604,"Callayuc","","","Distrito","District"
50699,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",605,"Choros","","","Distrito","District"
50700,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",606,"Cujillo","","","Distrito","District"
50701,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",607,"Cutervo","","","Distrito","District"
50702,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",608,"La Ramada","","","Distrito","District"
50703,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",609,"Pimpingos","","","Distrito","District"
50704,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",610,"Querocotillo","","","Distrito","District"
50705,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",611,"San Andres de Cutervo","","","Distrito","District"
50706,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",612,"San Juan de Cutervo","","","Distrito","District"
50707,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",613,"San Luis de Lucma","","","Distrito","District"
50708,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",614,"Santa Cruz","","","Distrito","District"
50709,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",615,"Santo Domingo de la Capilla","","","Distrito","District"
50710,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",616,"Santo Tomas","","","Distrito","District"
50711,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",617,"Socota","","","Distrito","District"
50712,176,"PER","Peru",6,"Cajamarca",59,"Cutervo",618,"Toribio Casanova","","","Distrito","District"
50713,176,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",619,"Bambamarca","","","Distrito","District"
50714,176,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",620,"Chugur","","","Distrito","District"
50715,176,"PER","Peru",6,"Cajamarca",60,"Hualgayoc",621,"Hualgayoc","","","Distrito","District"
50716,176,"PER","Peru",6,"Cajamarca",61,"Jaén",622,"Bellavista","","","Distrito","District"
50717,176,"PER","Peru",6,"Cajamarca",61,"Jaén",623,"Chontali","","","Distrito","District"
50718,176,"PER","Peru",6,"Cajamarca",61,"Jaén",624,"Colasay","","","Distrito","District"
50719,176,"PER","Peru",6,"Cajamarca",61,"Jaén",625,"Huabal","","","Distrito","District"
50720,176,"PER","Peru",6,"Cajamarca",61,"Jaén",626,"Jaen","","","Distrito","District"
50721,176,"PER","Peru",6,"Cajamarca",61,"Jaén",627,"Las Pirias","","","Distrito","District"
50722,176,"PER","Peru",6,"Cajamarca",61,"Jaén",628,"Pomahuaca","","","Distrito","District"
50723,176,"PER","Peru",6,"Cajamarca",61,"Jaén",629,"Pucara","","","Distrito","District"
50724,176,"PER","Peru",6,"Cajamarca",61,"Jaén",630,"Sallique","","","Distrito","District"
50725,176,"PER","Peru",6,"Cajamarca",61,"Jaén",631,"San Felipe","","","Distrito","District"
50726,176,"PER","Peru",6,"Cajamarca",61,"Jaén",632,"San Jose del Alto","","","Distrito","District"
50727,176,"PER","Peru",6,"Cajamarca",61,"Jaén",633,"Santa Rosa","","","Distrito","District"
50728,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",634,"Chirinos","","","Distrito","District"
50729,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",635,"Huarango","","","Distrito","District"
50730,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",636,"La Coipa","","","Distrito","District"
50731,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",637,"Namballe","","","Distrito","District"
50732,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",638,"San Ignacio","","","Distrito","District"
50733,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",639,"San Jose de Lourdes","","","Distrito","District"
50734,176,"PER","Peru",6,"Cajamarca",62,"San Ignacio",640,"Tabaconas","","","Distrito","District"
50735,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",641,"Chancay","","","Distrito","District"
50736,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",642,"Eduardo Villanueva","","","Distrito","District"
50737,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",643,"Gregorio Pita","","","Distrito","District"
50738,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",644,"Ichocan","","","Distrito","District"
50739,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",645,"Jose Manuel Quiroz","","","Distrito","District"
50740,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",646,"Jose Sabogal","","","Distrito","District"
50741,176,"PER","Peru",6,"Cajamarca",63,"San Marcos",647,"Pedro Galvez","","","Distrito","District"
50742,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",648,"Bolivar","","","Distrito","District"
50743,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",649,"Calquis","","","Distrito","District"
50744,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",650,"Catilluc","","","Distrito","District"
50745,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",651,"El Prado","","","Distrito","District"
50746,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",652,"La Florida","","","Distrito","District"
50747,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",653,"Llapa","","","Distrito","District"
50748,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",654,"Nanchoc","","","Distrito","District"
50749,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",655,"Niepos","","","Distrito","District"
50750,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",656,"San Gregorio","","","Distrito","District"
50751,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",657,"San Miguel","","","Distrito","District"
50752,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",658,"San Silvestre de Cochan","","","Distrito","District"
50753,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",659,"Tongod","","","Distrito","District"
50754,176,"PER","Peru",6,"Cajamarca",64,"San Miguel",660,"Union Agua Blanca","","","Distrito","District"
50755,176,"PER","Peru",6,"Cajamarca",65,"San Pablo",661,"San Bernardino","","","Distrito","District"
50756,176,"PER","Peru",6,"Cajamarca",65,"San Pablo",662,"San Luis","","","Distrito","District"
50757,176,"PER","Peru",6,"Cajamarca",65,"San Pablo",663,"San Pablo","","","Distrito","District"
50758,176,"PER","Peru",6,"Cajamarca",65,"San Pablo",664,"Tumbaden","","","Distrito","District"
50759,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",665,"Andabamba","","","Distrito","District"
50760,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",666,"Catache","","","Distrito","District"
50761,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",667,"Chancayba","","","Distrito","District"
50762,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",668,"La Esperanza","","","Distrito","District"
50763,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",669,"Ninabamba","","","Distrito","District"
50764,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",670,"Pulan","","","Distrito","District"
50765,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",671,"Santa Cruz","","","Distrito","District"
50766,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",672,"Saucepampa","","","Distrito","District"
50767,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",673,"Sexi","","","Distrito","District"
50768,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",674,"Uticyacu","","","Distrito","District"
50769,176,"PER","Peru",6,"Cajamarca",66,"Santa Cruz",675,"Yauyucan","","","Distrito","District"
50770,176,"PER","Peru",7,"Callao",67,"Callao",676,"Callao","","","Distrito","District"
50771,176,"PER","Peru",7,"Callao",67,"Callao",677,"n.a. (Lake Titicaca)","","","Distrito","District"
50772,176,"PER","Peru",7,"Callao",67,"Callao",678,"Ventanilla","","","Distrito","District"
50773,176,"PER","Peru",8,"Cusco",68,"Acomayo",679,"Acomayo","","","Distrito","District"
50774,176,"PER","Peru",8,"Cusco",68,"Acomayo",680,"Acopia","","","Distrito","District"
50775,176,"PER","Peru",8,"Cusco",68,"Acomayo",681,"Acos","","","Distrito","District"
50776,176,"PER","Peru",8,"Cusco",68,"Acomayo",682,"Mosoc Llacta","","","Distrito","District"
50777,176,"PER","Peru",8,"Cusco",68,"Acomayo",683,"Pomacanchi","","","Distrito","District"
50778,176,"PER","Peru",8,"Cusco",68,"Acomayo",684,"Rondocan","","","Distrito","District"
50779,176,"PER","Peru",8,"Cusco",68,"Acomayo",685,"Sangarara","","","Distrito","District"
50780,176,"PER","Peru",8,"Cusco",69,"Anta",686,"Ancahuasi","","","Distrito","District"
50781,176,"PER","Peru",8,"Cusco",69,"Anta",687,"Anta","","","Distrito","District"
50782,176,"PER","Peru",8,"Cusco",69,"Anta",688,"Cachimayo","","","Distrito","District"
50783,176,"PER","Peru",8,"Cusco",69,"Anta",689,"Chinchaypujio","","","Distrito","District"
50784,176,"PER","Peru",8,"Cusco",69,"Anta",690,"Huarocondo","","","Distrito","District"
50785,176,"PER","Peru",8,"Cusco",69,"Anta",691,"Limatambo","","","Distrito","District"
50786,176,"PER","Peru",8,"Cusco",69,"Anta",692,"Mollepata","","","Distrito","District"
50787,176,"PER","Peru",8,"Cusco",69,"Anta",693,"Pucyura","","","Distrito","District"
50788,176,"PER","Peru",8,"Cusco",69,"Anta",694,"Zurite","","","Distrito","District"
50789,176,"PER","Peru",8,"Cusco",70,"Calca",695,"Calca","","","Distrito","District"
50790,176,"PER","Peru",8,"Cusco",70,"Calca",696,"Coya","","","Distrito","District"
50791,176,"PER","Peru",8,"Cusco",70,"Calca",697,"Lamay","","","Distrito","District"
50792,176,"PER","Peru",8,"Cusco",70,"Calca",698,"Lares","","","Distrito","District"
50793,176,"PER","Peru",8,"Cusco",70,"Calca",699,"Pisac","","","Distrito","District"
50794,176,"PER","Peru",8,"Cusco",70,"Calca",700,"San Salvador","","","Distrito","District"
50795,176,"PER","Peru",8,"Cusco",70,"Calca",701,"Taray","","","Distrito","District"
50796,176,"PER","Peru",8,"Cusco",70,"Calca",702,"Yanatile","","","Distrito","District"
50797,176,"PER","Peru",8,"Cusco",71,"Canas",703,"Checca","","","Distrito","District"
50798,176,"PER","Peru",8,"Cusco",71,"Canas",704,"Kunturkanki","","","Distrito","District"
50799,176,"PER","Peru",8,"Cusco",71,"Canas",705,"Laguna Languilayo","","","Distrito","District"
50800,176,"PER","Peru",8,"Cusco",71,"Canas",706,"Langui","","","Distrito","District"
50801,176,"PER","Peru",8,"Cusco",71,"Canas",707,"Layo","","","Distrito","District"
50802,176,"PER","Peru",8,"Cusco",71,"Canas",708,"Pampamarca","","","Distrito","District"
50803,176,"PER","Peru",8,"Cusco",71,"Canas",709,"Quehue","","","Distrito","District"
50804,176,"PER","Peru",8,"Cusco",71,"Canas",710,"Tupac Amaru","","","Distrito","District"
50805,176,"PER","Peru",8,"Cusco",71,"Canas",711,"Yanaoca","","","Distrito","District"
50806,176,"PER","Peru",8,"Cusco",72,"Canchis",712,"Checacupe","","","Distrito","District"
50807,176,"PER","Peru",8,"Cusco",72,"Canchis",713,"Combapata","","","Distrito","District"
50808,176,"PER","Peru",8,"Cusco",72,"Canchis",714,"Marangani","","","Distrito","District"
50809,176,"PER","Peru",8,"Cusco",72,"Canchis",715,"Pitumarca","","","Distrito","District"
50810,176,"PER","Peru",8,"Cusco",72,"Canchis",716,"San Pablo","","","Distrito","District"
50811,176,"PER","Peru",8,"Cusco",72,"Canchis",717,"San Pedro","","","Distrito","District"
50812,176,"PER","Peru",8,"Cusco",72,"Canchis",718,"Sicuani","","","Distrito","District"
50813,176,"PER","Peru",8,"Cusco",72,"Canchis",719,"Tinta","","","Distrito","District"
50814,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",720,"Capacmarca","","","Distrito","District"
50815,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",721,"Chamaca","","","Distrito","District"
50816,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",722,"Colquemarca","","","Distrito","District"
50817,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",723,"Livitaca","","","Distrito","District"
50818,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",724,"Llusco","","","Distrito","District"
50819,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",725,"Quiñota","","","Distrito","District"
50820,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",726,"Santo Tomas","","","Distrito","District"
50821,176,"PER","Peru",8,"Cusco",73,"Chumbivilcas",727,"Velille","","","Distrito","District"
50822,176,"PER","Peru",8,"Cusco",74,"Cusco",728,"Ccorca","","","Distrito","District"
50823,176,"PER","Peru",8,"Cusco",74,"Cusco",729,"Cusco","","","Distrito","District"
50824,176,"PER","Peru",8,"Cusco",74,"Cusco",730,"Poroy","","","Distrito","District"
50825,176,"PER","Peru",8,"Cusco",74,"Cusco",731,"San Jeronimo","","","Distrito","District"
50826,176,"PER","Peru",8,"Cusco",74,"Cusco",732,"San Sebastian","","","Distrito","District"
50827,176,"PER","Peru",8,"Cusco",74,"Cusco",733,"Santiago","","","Distrito","District"
50828,176,"PER","Peru",8,"Cusco",74,"Cusco",734,"Saylla","","","Distrito","District"
50829,176,"PER","Peru",8,"Cusco",74,"Cusco",735,"Wanchaq","","","Distrito","District"
50830,176,"PER","Peru",8,"Cusco",75,"Espinar",736,"Alto Pichigua","","","Distrito","District"
50831,176,"PER","Peru",8,"Cusco",75,"Espinar",737,"Condoroma","","","Distrito","District"
50832,176,"PER","Peru",8,"Cusco",75,"Espinar",738,"Coporaque","","","Distrito","District"
50833,176,"PER","Peru",8,"Cusco",75,"Espinar",739,"Espinar","","","Distrito","District"
50834,176,"PER","Peru",8,"Cusco",75,"Espinar",740,"Ocoruro","","","Distrito","District"
50835,176,"PER","Peru",8,"Cusco",75,"Espinar",741,"Pallpata","","","Distrito","District"
50836,176,"PER","Peru",8,"Cusco",75,"Espinar",742,"Pichigua","","","Distrito","District"
50837,176,"PER","Peru",8,"Cusco",75,"Espinar",743,"Suyckutambo","","","Distrito","District"
50838,176,"PER","Peru",8,"Cusco",76,"La Convención",744,"Echarate","","","Distrito","District"
50839,176,"PER","Peru",20,"Piura",154,"Huancabamba",1526,"Huarmaca","","","Distrito","District"
50840,176,"PER","Peru",20,"Piura",154,"Huancabamba",1527,"Lalaquiz","","","Distrito","District"
50841,176,"PER","Peru",20,"Piura",154,"Huancabamba",1528,"San Miguel de El Faique","","","Distrito","District"
50842,176,"PER","Peru",20,"Piura",154,"Huancabamba",1529,"Sondor","","","Distrito","District"
50843,176,"PER","Peru",20,"Piura",154,"Huancabamba",1530,"Sondorillo","","","Distrito","District"
50844,176,"PER","Peru",20,"Piura",155,"Morropón",1531,"Buenos Aires","","","Distrito","District"
50845,176,"PER","Peru",20,"Piura",155,"Morropón",1532,"Chalaco","","","Distrito","District"
50846,176,"PER","Peru",20,"Piura",155,"Morropón",1533,"Chulucanas","","","Distrito","District"
50847,176,"PER","Peru",20,"Piura",155,"Morropón",1534,"La Matanza","","","Distrito","District"
50848,176,"PER","Peru",20,"Piura",155,"Morropón",1535,"Morropon","","","Distrito","District"
50849,176,"PER","Peru",20,"Piura",155,"Morropón",1536,"Salitral","","","Distrito","District"
50850,176,"PER","Peru",20,"Piura",155,"Morropón",1537,"San Juan de Bigote","","","Distrito","District"
50851,176,"PER","Peru",20,"Piura",155,"Morropón",1538,"Santa Catalina de Mossa","","","Distrito","District"
50852,176,"PER","Peru",20,"Piura",155,"Morropón",1539,"Santo Domingo","","","Distrito","District"
50853,176,"PER","Peru",20,"Piura",155,"Morropón",1540,"Yamango","","","Distrito","District"
50854,176,"PER","Peru",20,"Piura",156,"Paita",1541,"Amotape","","","Distrito","District"
50855,176,"PER","Peru",20,"Piura",156,"Paita",1542,"Arenal","","","Distrito","District"
50856,176,"PER","Peru",20,"Piura",156,"Paita",1543,"Colan","","","Distrito","District"
50857,176,"PER","Peru",20,"Piura",156,"Paita",1544,"La Huaca","","","Distrito","District"
50858,176,"PER","Peru",20,"Piura",156,"Paita",1545,"Paita","","","Distrito","District"
50859,176,"PER","Peru",20,"Piura",156,"Paita",1546,"Tamarindo","","","Distrito","District"
50860,176,"PER","Peru",20,"Piura",156,"Paita",1547,"Vichayal","","","Distrito","District"
50861,176,"PER","Peru",20,"Piura",157,"Piura",1548,"Castilla","","","Distrito","District"
50862,176,"PER","Peru",20,"Piura",157,"Piura",1549,"Catacaos","","","Distrito","District"
50988,176,"PER","Peru",8,"Cusco",76,"La Convención",745,"Huayopata","","","Distrito","District"
50989,176,"PER","Peru",8,"Cusco",76,"La Convención",746,"Maranura","","","Distrito","District"
50990,176,"PER","Peru",8,"Cusco",76,"La Convención",747,"Ocobamba","","","Distrito","District"
50991,176,"PER","Peru",8,"Cusco",76,"La Convención",748,"Pichari","","","Distrito","District"
50992,176,"PER","Peru",8,"Cusco",76,"La Convención",749,"Quellouno","","","Distrito","District"
50993,176,"PER","Peru",8,"Cusco",76,"La Convención",750,"Quimbiri","","","Distrito","District"
50994,176,"PER","Peru",8,"Cusco",76,"La Convención",751,"Santa Ana","","","Distrito","District"
50995,176,"PER","Peru",8,"Cusco",76,"La Convención",752,"Santa Teresa","","","Distrito","District"
50996,176,"PER","Peru",8,"Cusco",76,"La Convención",753,"Vilcabamba","","","Distrito","District"
50997,176,"PER","Peru",8,"Cusco",77,"Paruro",754,"Accha","","","Distrito","District"
50998,176,"PER","Peru",8,"Cusco",77,"Paruro",755,"Ccapi","","","Distrito","District"
50999,176,"PER","Peru",8,"Cusco",77,"Paruro",756,"Colcha","","","Distrito","District"
51000,176,"PER","Peru",8,"Cusco",77,"Paruro",757,"Huanoquite","","","Distrito","District"
51001,176,"PER","Peru",8,"Cusco",77,"Paruro",758,"Omacha","","","Distrito","District"
51002,176,"PER","Peru",8,"Cusco",77,"Paruro",759,"Paccaritambo","","","Distrito","District"
51003,176,"PER","Peru",8,"Cusco",77,"Paruro",760,"Paruro","","","Distrito","District"
51004,176,"PER","Peru",8,"Cusco",77,"Paruro",761,"Pillpinto","","","Distrito","District"
51005,176,"PER","Peru",8,"Cusco",77,"Paruro",762,"Yaurisque","","","Distrito","District"
51006,176,"PER","Peru",8,"Cusco",78,"Paucartambo",763,"Caicay","","","Distrito","District"
51007,176,"PER","Peru",8,"Cusco",78,"Paucartambo",764,"Challabamba","","","Distrito","District"
51008,176,"PER","Peru",8,"Cusco",78,"Paucartambo",765,"Colquepata","","","Distrito","District"
51009,176,"PER","Peru",8,"Cusco",78,"Paucartambo",766,"Huancarani","","","Distrito","District"
51010,176,"PER","Peru",8,"Cusco",78,"Paucartambo",767,"Kosñipata","","","Distrito","District"
51011,176,"PER","Peru",8,"Cusco",78,"Paucartambo",768,"Paucartambo","","","Distrito","District"
51012,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",769,"Andahuaylillas","","","Distrito","District"
51013,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",770,"Camanti","","","Distrito","District"
51014,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",771,"Ccarhuayo","","","Distrito","District"
51015,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",772,"Ccatca","","","Distrito","District"
51016,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",773,"Cusipata","","","Distrito","District"
51017,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",774,"Huaro","","","Distrito","District"
51018,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",775,"Lucre","","","Distrito","District"
51019,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",776,"Marcapata","","","Distrito","District"
51020,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",777,"Ocongate","","","Distrito","District"
51021,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",778,"Oropesa","","","Distrito","District"
51022,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",779,"Quiquijana","","","Distrito","District"
51023,176,"PER","Peru",8,"Cusco",79,"Quispicanchi",780,"Urcos","","","Distrito","District"
51024,176,"PER","Peru",8,"Cusco",80,"Urubamba",781,"Chinchero","","","Distrito","District"
51025,176,"PER","Peru",8,"Cusco",80,"Urubamba",782,"Huayllabamba","","","Distrito","District"
51026,176,"PER","Peru",8,"Cusco",80,"Urubamba",783,"Machupicchu","","","Distrito","District"
51027,176,"PER","Peru",8,"Cusco",80,"Urubamba",784,"Maras","","","Distrito","District"
51028,176,"PER","Peru",8,"Cusco",80,"Urubamba",785,"Ollantaytambo","","","Distrito","District"
51029,176,"PER","Peru",8,"Cusco",80,"Urubamba",786,"Urubamba","","","Distrito","District"
51030,176,"PER","Peru",8,"Cusco",80,"Urubamba",787,"Yucay","","","Distrito","District"
51031,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",788,"Acobamba","","","Distrito","District"
51032,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",789,"Andabamba","","","Distrito","District"
51033,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",790,"Anta","","","Distrito","District"
51034,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",791,"Caja","","","Distrito","District"
51035,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",792,"Marcas","","","Distrito","District"
51036,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",793,"Paucara","","","Distrito","District"
51037,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",794,"Pomacocha","","","Distrito","District"
51038,176,"PER","Peru",9,"Huancavelica",81,"Acobamba",795,"Rosario","","","Distrito","District"
51039,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",796,"Anchonga","","","Distrito","District"
51040,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",797,"Callanmarca","","","Distrito","District"
51041,176,"PER","Peru",9,"Huancavelica",82,"Angaraes",798,"Ccochaccasa","","","Distrito","District"
